Date;Y;mon;usrec;10 YR
1863-4-01;1863;4;0.62;5.705212
1863-5-01;1863;5;0.62;5.577089
1863-6-01;1863;6;0.62;5.538479
1863-7-01;1863;7;0.62;5.670381
1863-8-01;1863;8;0.62;5.645412
1863-9-01;1863;9;0.62;5.636449
1863-10-01;1863;10;0.62;5.495109
1863-11-01;1863;11;0.62;5.482556
1863-12-01;1863;12;0.62;5.483208
1864-1-01;1864;1;0.62;5.682141
1864-2-01;1864;2;0.62;5.534749
1864-3-01;1864;3;0.62;5.338078
1864-4-01;1864;4;0.62;5.28169
1864-5-01;1864;5;0.62;5.268935
1864-6-01;1864;6;0.62;5.303867
1864-7-01;1864;7;0.62;5.779623
1864-8-01;1864;8;0.62;5.520389
1864-9-01;1864;9;0.62;5.564572
1864-10-01;1864;10;0.62;5.66706
1864-11-01;1864;11;0.62;5.475702
1864-12-01;1864;12;0.62;5.136415
1865-1-01;1865;1;0.62;5.423729
1865-2-01;1865;2;0.62;5.420642
1865-3-01;1865;3;0.62;5.552317
1865-4-01;1865;4;0.62;5.539501
1865-5-01;1865;5;15.32;5.473204
1865-6-01;1865;6;15.32;5.474752
1865-7-01;1865;7;15.32;5.615664
1865-8-01;1865;8;15.32;5.621926
1865-9-01;1865;9;15.32;5.549133
1865-10-01;1865;10;15.32;5.581395
1865-11-01;1865;11;15.32;5.676088
1865-12-01;1865;12;15.32;5.725228
1866-1-01;1866;1;15.32;5.799384
1866-2-01;1866;2;15.32;5.837802
1866-3-01;1866;3;15.32;5.903024
1866-4-01;1866;4;15.32;5.859245
1866-5-01;1866;5;15.32;5.748457
1866-6-01;1866;6;15.32;5.71808
1866-7-01;1866;7;15.32;5.638563
1866-8-01;1866;8;15.32;5.592104
1866-9-01;1866;9;15.32;5.559046
1866-10-01;1866;10;15.32;5.53671
1866-11-01;1866;11;15.32;5.503652
1866-12-01;1866;12;15.32;5.592104
1867-1-01;1867;1;15.32;5.618014
1867-2-01;1867;2;15.32;5.634989
1867-3-01;1867;3;15.32;5.643924
1867-4-01;1867;4;15.32;5.685916
1867-5-01;1867;5;15.32;5.700211
1867-6-01;1867;6;15.32;5.695744
1867-7-01;1867;7;15.32;5.592104
1867-8-01;1867;8;15.32;5.579595
1867-9-01;1867;9;15.32;5.590317
1867-10-01;1867;10;15.32;5.655538
1867-11-01;1867;11;15.32;5.709145
1867-12-01;1867;12;15.32;5.731482
1868-1-01;1868;1;0.62;5.639456
1868-2-01;1868;2;0.62;5.574235
1868-3-01;1868;3;0.62;5.553685
1868-4-01;1868;4;0.62;5.579595
1868-5-01;1868;5;0.62;5.538497
1868-6-01;1868;6;0.62;5.517947
1868-7-01;1868;7;0.62;5.511693
1868-8-01;1868;8;0.62;5.524201
1868-9-01;1868;9;0.62;5.579595
1868-10-01;1868;10;0.62;5.635883
1868-11-01;1868;11;0.62;5.700211
1868-12-01;1868;12;0.62;5.751138
1869-1-01;1869;1;0.62;7.176151
1869-2-01;1869;2;0.62;7.084631
1869-3-01;1869;3;0.62;6.909963
1869-4-01;1869;4;0.62;7.104213
1869-5-01;1869;5;0.62;7.268025
1869-6-01;1869;6;0.62;7.248127
1869-7-01;1869;7;15.32;6.999828
1869-8-01;1869;8;15.32;6.888851
1869-9-01;1869;9;15.32;6.951199
1869-10-01;1869;10;15.32;6.980339
1869-11-01;1869;11;15.32;7.048568
1869-12-01;1869;12;15.32;6.862811
1870-1-01;1870;1;15.32;6.738838
1870-2-01;1870;2;15.32;6.61726
1870-3-01;1870;3;15.32;6.517124
1870-4-01;1870;4;15.32;6.568465
1870-5-01;1870;5;15.32;6.567042
1870-6-01;1870;6;15.32;6.479169
1870-7-01;1870;7;15.32;7.157972
1870-8-01;1870;8;15.32;6.737519
1870-9-01;1870;9;15.32;6.545671
1870-10-01;1870;10;15.32;6.556412
1870-11-01;1870;11;15.32;6.607828
1870-12-01;1870;12;15.32;6.593914
1871-1-01;1871;1;0.62;6.275156
1871-2-01;1871;2;0.62;6.261589
1871-3-01;1871;3;0.62;6.185399
1871-4-01;1871;4;0.62;6.244112
1871-5-01;1871;5;0.62;6.236699
1871-6-01;1871;6;0.62;6.257679
1871-7-01;1871;7;0.62;6.145691
1871-8-01;1871;8;0.62;6.120222
1871-9-01;1871;9;0.62;6.141503
1871-10-01;1871;10;0.62;6.203554
1871-11-01;1871;11;0.62;6.137277
1871-12-01;1871;12;0.62;6.05412
1872-1-01;1872;1;0.62;6.049053
1872-2-01;1872;2;0.62;6.162248
1872-3-01;1872;3;0.62;6.0976
1872-4-01;1872;4;0.62;6.164397
1872-5-01;1872;5;0.62;6.176904
1872-6-01;1872;6;0.62;6.176323
1872-7-01;1872;7;0.62;6.182006
1872-8-01;1872;8;0.62;6.165756
1872-9-01;1872;9;0.62;6.182524
1872-10-01;1872;10;0.62;6.224648
1872-11-01;1872;11;0.62;6.20791
1872-12-01;1872;12;0.62;6.195064
1873-1-01;1873;1;0.62;6.131735
1873-2-01;1873;2;0.62;6.137833
1873-3-01;1873;3;0.62;6.100499
1873-4-01;1873;4;0.62;6.172278
1873-5-01;1873;5;0.62;6.164075
1873-6-01;1873;6;0.62;6.165781
1873-7-01;1873;7;0.62;6.142643
1873-8-01;1873;8;0.62;6.092113
1873-9-01;1873;9;0.62;6.063869
1873-10-01;1873;10;0.62;6.087666
1873-11-01;1873;11;15.32;6.076718
1873-12-01;1873;12;15.32;6.115403
1874-1-01;1874;1;15.32;5.424999
1874-2-01;1874;2;15.32;5.373508
1874-3-01;1874;3;15.32;5.352854
1874-4-01;1874;4;15.32;5.408439
1874-5-01;1874;5;15.32;5.380591
1874-6-01;1874;6;15.32;5.418237
1874-7-01;1874;7;15.32;5.402886
1874-8-01;1874;8;15.32;5.384703
1874-9-01;1874;9;15.32;5.382877
1874-10-01;1874;10;15.32;5.435157
1874-11-01;1874;11;15.32;5.405511
1874-12-01;1874;12;15.32;5.448585
1875-1-01;1875;1;15.32;5.409515
1875-2-01;1875;2;15.32;5.361505
1875-3-01;1875;3;15.32;5.35816
1875-4-01;1875;4;15.32;5.38394
1875-5-01;1875;5;15.32;5.338662
1875-6-01;1875;6;15.32;5.368065
1875-7-01;1875;7;15.32;5.307281
1875-8-01;1875;8;15.32;5.305373
1875-9-01;1875;9;15.32;5.302179
1875-10-01;1875;10;15.32;5.331112
1875-11-01;1875;11;15.32;5.296713
1875-12-01;1875;12;15.32;5.271124
1876-1-01;1876;1;15.32;5.195485
1876-2-01;1876;2;15.32;5.204025
1876-3-01;1876;3;15.32;5.20946
1876-4-01;1876;4;15.32;5.202317
1876-5-01;1876;5;15.32;5.177499
1876-6-01;1876;6;15.32;5.188583
1876-7-01;1876;7;15.32;5.165978
1876-8-01;1876;8;15.32;5.1586
1876-9-01;1876;9;15.32;5.045392
1876-10-01;1876;10;15.32;5.094207
1876-11-01;1876;11;15.32;5.07736
1876-12-01;1876;12;15.32;5.073514
1877-1-01;1877;1;15.32;5.028132
1877-2-01;1877;2;15.32;5.028747
1877-3-01;1877;3;15.32;5.040351
1877-4-01;1877;4;15.32;5.110893
1877-5-01;1877;5;15.32;5.087555
1877-6-01;1877;6;15.32;5.126796
1877-7-01;1877;7;15.32;4.986037
1877-8-01;1877;8;15.32;4.978937
1877-9-01;1877;9;15.32;4.968676
1877-10-01;1877;10;15.32;4.963451
1877-11-01;1877;11;15.32;4.951327
1877-12-01;1877;12;15.32;5.046356
1878-1-01;1878;1;15.32;4.984537
1878-2-01;1878;2;15.32;5.035972
1878-3-01;1878;3;15.32;5.017478
1878-4-01;1878;4;15.32;4.976049
1878-5-01;1878;5;15.32;4.951868
1878-6-01;1878;6;15.32;4.843418
1878-7-01;1878;7;15.32;4.784047
1878-8-01;1878;8;15.32;4.836482
1878-9-01;1878;9;15.32;4.826661
1878-10-01;1878;10;15.32;4.827033
1878-11-01;1878;11;15.32;4.775795
1878-12-01;1878;12;15.32;4.848912
1879-1-01;1879;1;15.32;4.846733
1879-2-01;1879;2;15.32;4.735478
1879-3-01;1879;3;15.32;4.754621
1879-4-01;1879;4;0.62;4.549658
1879-5-01;1879;5;0.62;4.540546
1879-6-01;1879;6;0.62;4.57322
1879-7-01;1879;7;0.62;4.514078
1879-8-01;1879;8;0.62;4.522355
1879-9-01;1879;9;0.62;4.479199
1879-10-01;1879;10;0.62;4.485029
1879-11-01;1879;11;0.62;4.47717
1879-12-01;1879;12;0.62;4.499207
1880-1-01;1880;1;0.62;4.44109
1880-2-01;1880;2;0.62;4.421425
1880-3-01;1880;3;0.62;4.447794
1880-4-01;1880;4;0.62;4.435454
1880-5-01;1880;5;0.62;4.424589
1880-6-01;1880;6;0.62;4.43419
1880-7-01;1880;7;0.62;4.377522
1880-8-01;1880;8;0.62;4.336419
1880-9-01;1880;9;0.62;4.342564
1880-10-01;1880;10;0.62;4.352447
1880-11-01;1880;11;0.62;4.309554
1880-12-01;1880;12;0.62;4.33057
1881-1-01;1881;1;0.62;4.333384
1881-2-01;1881;2;0.62;4.342539
1881-3-01;1881;3;0.62;4.303383
1881-4-01;1881;4;0.62;4.285639
1881-5-01;1881;5;0.62;4.23649
1881-6-01;1881;6;0.62;4.245156
1881-7-01;1881;7;0.62;3.959947
1881-8-01;1881;8;0.62;3.945665
1881-9-01;1881;9;0.62;3.532421
1881-10-01;1881;10;0.62;3.541609
1881-11-01;1881;11;0.62;3.539887
1881-12-01;1881;12;0.62;3.533291
1882-1-01;1882;1;0.62;3.513957
1882-2-01;1882;2;0.62;3.569387
1882-3-01;1882;3;0.62;3.554195
1882-4-01;1882;4;15.32;3.515994
1882-5-01;1882;5;15.32;3.538529
1882-6-01;1882;6;15.32;3.513362
1882-7-01;1882;7;15.32;3.500087
1882-8-01;1882;8;15.32;3.522885
1882-9-01;1882;9;15.32;3.575305
1882-10-01;1882;10;15.32;3.560901
1882-11-01;1882;11;15.32;3.551109
1882-12-01;1882;12;15.32;3.517119
1883-1-01;1883;1;15.32;3.245728
1883-2-01;1883;2;15.32;3.302166
1883-3-01;1883;3;15.32;3.309474
1883-4-01;1883;4;15.32;3.295941
1883-5-01;1883;5;15.32;3.320828
1883-6-01;1883;6;15.32;3.29812
1883-7-01;1883;7;15.32;3.328165
1883-8-01;1883;8;15.32;3.322588
1883-9-01;1883;9;15.32;3.302447
1883-10-01;1883;10;15.32;3.245722
1883-11-01;1883;11;15.32;3.248662
1883-12-01;1883;12;15.32;3.217293
1884-1-01;1884;1;15.32;3.248676
1884-2-01;1884;2;15.32;3.26408
1884-3-01;1884;3;15.32;3.271997
1884-4-01;1884;4;15.32;3.26643
1884-5-01;1884;5;15.32;3.295353
1884-6-01;1884;6;15.32;3.331312
1884-7-01;1884;7;15.32;3.416437
1884-8-01;1884;8;15.32;3.430599
1884-9-01;1884;9;15.32;3.588792
1884-10-01;1884;10;15.32;3.557035
1884-11-01;1884;11;15.32;3.542151
1884-12-01;1884;12;15.32;3.553665
1885-1-01;1885;1;15.32;3.558701
1885-2-01;1885;2;15.32;3.36921
1885-3-01;1885;3;15.32;3.358377
1885-4-01;1885;4;15.32;3.348514
1885-5-01;1885;5;15.32;3.342456
1885-6-01;1885;6;0.62;3.301201
1885-7-01;1885;7;0.62;3.285887
1885-8-01;1885;8;0.62;3.290877
1885-9-01;1885;9;0.62;3.522035
1885-10-01;1885;10;0.62;3.51227
1885-11-01;1885;11;0.62;3.396014
1885-12-01;1885;12;0.62;3.508514
1886-1-01;1886;1;0.62;3.494348
1886-2-01;1886;2;0.62;3.49421
1886-3-01;1886;3;0.62;3.344937
1886-4-01;1886;4;0.62;3.160562
1886-5-01;1886;5;0.62;3.343893
1886-6-01;1886;6;0.62;3.352968
1886-7-01;1886;7;0.62;3.33592
1886-8-01;1886;8;0.62;3.354758
1886-9-01;1886;9;0.62;3.34217
1886-10-01;1886;10;0.62;3.336313
1886-11-01;1886;11;0.62;3.363217
1886-12-01;1886;12;0.62;3.359363
1887-1-01;1887;1;0.62;3.370383
1887-2-01;1887;2;0.62;3.392294
1887-3-01;1887;3;0.62;3.396156
1887-4-01;1887;4;15.32;3.38753
1887-5-01;1887;5;15.32;3.404624
1887-6-01;1887;6;15.32;3.37878
1887-7-01;1887;7;15.32;3.547619
1887-8-01;1887;8;15.32;3.310518
1887-9-01;1887;9;15.32;3.328018
1887-10-01;1887;10;15.32;3.332185
1887-11-01;1887;11;15.32;3.342466
1887-12-01;1887;12;15.32;3.349966
1888-1-01;1888;1;15.32;3.351351
1888-2-01;1888;2;15.32;3.626961
1888-3-01;1888;3;15.32;3.637127
1888-4-01;1888;4;15.32;3.614739
1888-5-01;1888;5;0.62;3.607018
1888-6-01;1888;6;0.62;3.608858
1888-7-01;1888;7;0.62;3.596405
1888-8-01;1888;8;0.62;3.603036
1888-9-01;1888;9;0.62;3.558249
1888-10-01;1888;10;0.62;3.55144
1888-11-01;1888;11;0.62;3.5515
1888-12-01;1888;12;0.62;3.549349
1889-1-01;1889;1;0.62;3.523063
1889-2-01;1889;2;0.62;3.530615
1889-3-01;1889;3;0.62;3.529781
1889-4-01;1889;4;0.62;3.528948
1889-5-01;1889;5;0.62;3.536755
1889-6-01;1889;6;0.62;3.542264
1889-7-01;1889;7;0.62;3.538958
1889-8-01;1889;8;0.62;3.550867
1889-9-01;1889;9;0.62;3.557863
1889-10-01;1889;10;0.62;3.56349
1889-11-01;1889;11;0.62;3.569177
1889-12-01;1889;12;0.62;3.572304
1890-1-01;1890;1;0.62;3.583536
1890-2-01;1890;2;0.62;3.618851
1890-3-01;1890;3;0.62;3.632872
1890-4-01;1890;4;0.62;3.638428
1890-5-01;1890;5;0.62;3.65746
1890-6-01;1890;6;0.62;3.675971
1890-7-01;1890;7;0.62;3.681527
1890-8-01;1890;8;15.32;3.643852
1890-9-01;1890;9;15.32;3.636182
1890-10-01;1890;10;15.32;3.671761
1890-11-01;1890;11;15.32;3.703749
1890-12-01;1890;12;15.32;3.713693
1891-1-01;1891;1;15.32;3.719249
1891-2-01;1891;2;15.32;3.73243
1891-3-01;1891;3;15.32;3.723132
1891-4-01;1891;4;15.32;3.722577
1891-5-01;1891;5;15.32;3.767929
1891-6-01;1891;6;0.62;3.785588
1891-7-01;1891;7;0.62;3.785033
1891-8-01;1891;8;0.62;3.777304
1891-9-01;1891;9;0.62;3.769644
1891-10-01;1891;10;0.62;3.769088
1891-11-01;1891;11;0.62;3.78281
1891-12-01;1891;12;0.62;3.777644
1892-1-01;1892;1;0.62;3.459751
1892-2-01;1892;2;0.62;3.459143
1892-3-01;1892;3;0.62;3.493172
1892-4-01;1892;4;0.62;3.499422
1892-5-01;1892;5;0.62;3.505672
1892-6-01;1892;6;0.62;3.12125
1892-7-01;1892;7;0.62;3.0975
1892-8-01;1892;8;0.62;3.10875
1892-9-01;1892;9;0.62;3.18
1892-10-01;1892;10;0.62;3.18625
1892-11-01;1892;11;0.62;3.1925
1892-12-01;1892;12;0.62;3.23375
1893-1-01;1893;1;0.62;3.24
1893-2-01;1893;2;15.32;3.237917
1893-3-01;1893;3;15.32;3.245833
1893-4-01;1893;4;15.32;3.19875
1893-5-01;1893;5;15.32;3.266667
1893-6-01;1893;6;15.32;3.314583
1893-7-01;1893;7;15.32;3.3175
1893-8-01;1893;8;15.32;3.315417
1893-9-01;1893;9;15.32;3.363333
1893-10-01;1893;10;15.32;3.26125
1893-11-01;1893;11;15.32;3.259167
1893-12-01;1893;12;15.32;3.217083
1894-1-01;1894;1;15.32;3.105
1894-2-01;1894;2;15.32;3.095
1894-3-01;1894;3;15.32;3.095
1894-4-01;1894;4;15.32;3.095
1894-5-01;1894;5;15.32;3.085
1894-6-01;1894;6;15.32;3.11
1894-7-01;1894;7;0.62;3.1
1894-8-01;1894;8;0.62;3.11
1894-9-01;1894;9;0.62;3.1
1894-10-01;1894;10;0.62;3.52
1894-11-01;1894;11;0.62;3.5
1894-12-01;1894;12;0.62;3.48
1895-1-01;1895;1;0.62;3.46
1895-2-01;1895;2;0.62;3.471667
1895-3-01;1895;3;0.62;3.116667
1895-4-01;1895;4;0.62;3.1225
1895-5-01;1895;5;0.62;3.003333
1895-6-01;1895;6;0.62;3.089167
1895-7-01;1895;7;0.62;3.105
1895-8-01;1895;8;0.62;3.125833
1895-9-01;1895;9;0.62;3.106667
1895-10-01;1895;10;0.62;3.1175
1895-11-01;1895;11;0.62;3.123333
1895-12-01;1895;12;0.62;3.159167
1896-1-01;1896;1;15.32;3.255
1896-2-01;1896;2;15.32;3.256667
1896-3-01;1896;3;15.32;3.233333
1896-4-01;1896;4;15.32;3.18
1896-5-01;1896;5;15.32;3.196667
1896-6-01;1896;6;15.32;3.213333
1896-7-01;1896;7;15.32;3.155
1896-8-01;1896;8;15.32;3.301667
1896-9-01;1896;9;15.32;3.208333
1896-10-01;1896;10;15.32;3.215
1896-11-01;1896;11;15.32;3.131667
1896-12-01;1896;12;15.32;3.123333
1897-1-01;1897;1;15.32;2.985
1897-2-01;1897;2;15.32;2.987917
1897-3-01;1897;3;15.32;2.995833
1897-4-01;1897;4;15.32;2.92375
1897-5-01;1897;5;15.32;2.926667
1897-6-01;1897;6;15.32;2.919583
1897-7-01;1897;7;0.62;2.9175
1897-8-01;1897;8;0.62;2.940417
1897-9-01;1897;9;0.62;2.913333
1897-10-01;1897;10;0.62;2.81125
1897-11-01;1897;11;0.62;2.819167
1897-12-01;1897;12;0.62;2.807083
1898-1-01;1898;1;0.62;2.81
1898-2-01;1898;2;0.62;2.804583
1898-3-01;1898;3;0.62;2.809167
1898-4-01;1898;4;0.62;3.02375
1898-5-01;1898;5;0.62;2.923333
1898-6-01;1898;6;0.62;2.857917
1898-7-01;1898;7;0.62;2.8225
1898-8-01;1898;8;0.62;2.732083
1898-9-01;1898;9;0.62;2.856667
1898-10-01;1898;10;0.62;2.84625
1898-11-01;1898;11;0.62;2.745833
1898-12-01;1898;12;0.62;2.770417
1899-1-01;1899;1;0.62;2.59
1899-2-01;1899;2;0.62;2.617083
1899-3-01;1899;3;0.62;2.644167
1899-4-01;1899;4;0.62;2.62125
1899-5-01;1899;5;0.62;2.648333
1899-6-01;1899;6;0.62;2.650417
1899-7-01;1899;7;15.32;2.6625
1899-8-01;1899;8;15.32;2.669583
1899-9-01;1899;9;15.32;2.681667
1899-10-01;1899;10;15.32;2.68375
1899-11-01;1899;11;15.32;2.785833
1899-12-01;1899;12;15.32;2.612917
1900-1-01;1900;1;15.32;2.64
1900-2-01;1900;2;15.32;2.637917
1900-3-01;1900;3;15.32;2.570833
1900-4-01;1900;4;15.32;2.57875
1900-5-01;1900;5;15.32;2.576667
1900-6-01;1900;6;15.32;2.624583
1900-7-01;1900;7;15.32;3.2775
1900-8-01;1900;8;15.32;3.300417
1900-9-01;1900;9;15.32;3.263333
1900-10-01;1900;10;15.32;3.26125
1900-11-01;1900;11;15.32;3.264167
1900-12-01;1900;12;15.32;3.262083
1901-1-01;1901;1;0.62;3.275
1901-2-01;1901;2;0.62;3.288333
1901-3-01;1901;3;0.62;3.291667
1901-4-01;1901;4;0.62;3.3
1901-5-01;1901;5;0.62;3.318333
1901-6-01;1901;6;0.62;3.546667
1901-7-01;1901;7;0.62;3.345
1901-8-01;1901;8;0.62;3.358333
1901-9-01;1901;9;0.62;3.361667
1901-10-01;1901;10;0.62;3.315
1901-11-01;1901;11;0.62;3.323333
1901-12-01;1901;12;0.62;3.351667
1902-1-01;1902;1;0.62;3.375
1902-2-01;1902;2;0.62;3.395
1902-3-01;1902;3;0.62;3.405
1902-4-01;1902;4;0.62;3.39
1902-5-01;1902;5;0.62;3.4
1902-6-01;1902;6;0.62;3.43
1902-7-01;1902;7;0.62;3.445
1902-8-01;1902;8;0.62;3.46
1902-9-01;1902;9;0.62;3.465
1902-10-01;1902;10;15.32;3.4
1902-11-01;1902;11;15.32;3.415
1902-12-01;1902;12;15.32;3.46
1903-1-01;1903;1;15.32;3.46
1903-2-01;1903;2;15.32;3.469167
1903-3-01;1903;3;15.32;3.488333
1903-4-01;1903;4;15.32;3.4475
1903-5-01;1903;5;15.32;3.456667
1903-6-01;1903;6;15.32;3.470833
1903-7-01;1903;7;15.32;3.48
1903-8-01;1903;8;15.32;3.444167
1903-9-01;1903;9;15.32;3.468333
1903-10-01;1903;10;15.32;3.4775
1903-11-01;1903;11;15.32;3.491667
1903-12-01;1903;12;15.32;3.495833
1904-1-01;1904;1;15.32;3.505
1904-2-01;1904;2;15.32;3.528333
1904-3-01;1904;3;15.32;3.541667
1904-4-01;1904;4;15.32;3.55
1904-5-01;1904;5;15.32;3.563333
1904-6-01;1904;6;15.32;3.566667
1904-7-01;1904;7;15.32;3.575
1904-8-01;1904;8;15.32;3.583333
1904-9-01;1904;9;0.62;3.591667
1904-10-01;1904;10;0.62;3.61
1904-11-01;1904;11;0.62;3.618333
1904-12-01;1904;12;0.62;3.626667
1905-1-01;1905;1;0.62;3.64
1905-2-01;1905;2;0.62;3.642917
1905-3-01;1905;3;0.62;3.640833
1905-4-01;1905;4;0.62;3.64375
1905-5-01;1905;5;0.62;3.646667
1905-6-01;1905;6;0.62;3.614583
1905-7-01;1905;7;0.62;3.6175
1905-8-01;1905;8;0.62;3.625417
1905-9-01;1905;9;0.62;3.603333
1905-10-01;1905;10;0.62;3.60625
1905-11-01;1905;11;0.62;3.609167
1905-12-01;1905;12;0.62;3.617083
1906-1-01;1906;1;0.62;3.62
1906-2-01;1906;2;0.62;3.635
1906-3-01;1906;3;0.62;3.665
1906-4-01;1906;4;0.62;3.68
1906-5-01;1906;5;0.62;3.695
1906-6-01;1906;6;0.62;3.69
1906-7-01;1906;7;0.62;3.705
1906-8-01;1906;8;0.62;3.72
1906-9-01;1906;9;0.62;3.7
1906-10-01;1906;10;0.62;3.715
1906-11-01;1906;11;0.62;3.74
1906-12-01;1906;12;0.62;3.765
1907-1-01;1907;1;0.62;3.785
1907-2-01;1907;2;0.62;3.798333
1907-3-01;1907;3;0.62;3.811667
1907-4-01;1907;4;0.62;3.825
1907-5-01;1907;5;0.62;3.843333
1907-6-01;1907;6;15.32;3.856667
1907-7-01;1907;7;15.32;3.87
1907-8-01;1907;8;15.32;3.786667
1907-9-01;1907;9;15.32;3.803333
1907-10-01;1907;10;15.32;3.82
1907-11-01;1907;11;15.32;3.836667
1907-12-01;1907;12;15.32;3.853333
1908-1-01;1908;1;15.32;3.87
1908-2-01;1908;2;15.32;3.860833
1908-3-01;1908;3;15.32;3.851667
1908-4-01;1908;4;15.32;3.8425
1908-5-01;1908;5;15.32;3.833333
1908-6-01;1908;6;15.32;3.824167
1908-7-01;1908;7;0.62;3.815
1908-8-01;1908;8;0.62;3.805833
1908-9-01;1908;9;0.62;3.796667
1908-10-01;1908;10;0.62;3.7875
1908-11-01;1908;11;0.62;3.778333
1908-12-01;1908;12;0.62;3.769167
1909-1-01;1909;1;0.62;3.76
1909-2-01;1909;2;0.62;3.7725
1909-3-01;1909;3;0.62;3.785
1909-4-01;1909;4;0.62;3.7975
1909-5-01;1909;5;0.62;3.81
1909-6-01;1909;6;0.62;3.8225
1909-7-01;1909;7;0.62;3.835
1909-8-01;1909;8;0.62;3.8475
1909-9-01;1909;9;0.62;3.86
1909-10-01;1909;10;0.62;3.8725
1909-11-01;1909;11;0.62;3.885
1909-12-01;1909;12;0.62;3.8975
1910-1-01;1910;1;0.62;3.91
1910-2-01;1910;2;15.32;3.915833
1910-3-01;1910;3;15.32;3.921667
1910-4-01;1910;4;15.32;3.9275
1910-5-01;1910;5;15.32;3.933333
1910-6-01;1910;6;15.32;3.939167
1910-7-01;1910;7;15.32;3.945
1910-8-01;1910;8;15.32;3.950833
1910-9-01;1910;9;15.32;3.956667
1910-10-01;1910;10;15.32;3.9625
1910-11-01;1910;11;15.32;3.968333
1910-12-01;1910;12;15.32;3.974167
1911-1-01;1911;1;15.32;3.98
1911-2-01;1911;2;15.32;3.9825
1911-3-01;1911;3;15.32;3.985
1911-4-01;1911;4;15.32;3.9875
1911-5-01;1911;5;15.32;3.99
1911-6-01;1911;6;15.32;3.9925
1911-7-01;1911;7;15.32;3.995
1911-8-01;1911;8;15.32;3.9975
1911-9-01;1911;9;15.32;4
1911-10-01;1911;10;15.32;4.0025
1911-11-01;1911;11;15.32;4.005
1911-12-01;1911;12;15.32;4.0075
1912-1-01;1912;1;15.32;4.01
1912-2-01;1912;2;0.62;4.046667
1912-3-01;1912;3;0.62;4.083333
1912-4-01;1912;4;0.62;4.12
1912-5-01;1912;5;0.62;4.156667
1912-6-01;1912;6;0.62;4.193333
1912-7-01;1912;7;0.62;4.23
1912-8-01;1912;8;0.62;4.266667
1912-9-01;1912;9;0.62;4.303333
1912-10-01;1912;10;0.62;4.34
1912-11-01;1912;11;0.62;4.376667
1912-12-01;1912;12;0.62;4.413333
1913-1-01;1913;1;0.62;4.45
1913-2-01;1913;2;15.32;4.425833
1913-3-01;1913;3;15.32;4.401667
1913-4-01;1913;4;15.32;4.3775
1913-5-01;1913;5;15.32;4.353333
1913-6-01;1913;6;15.32;4.329167
1913-7-01;1913;7;15.32;4.305
1913-8-01;1913;8;15.32;4.280833
1913-9-01;1913;9;15.32;4.256667
1913-10-01;1913;10;15.32;4.2325
1913-11-01;1913;11;15.32;4.208333
1913-12-01;1913;12;15.32;4.184167
1914-1-01;1914;1;15.32;4.16
1914-2-01;1914;2;15.32;4.166667
1914-3-01;1914;3;15.32;4.173333
1914-4-01;1914;4;15.32;4.18
1914-5-01;1914;5;15.32;4.186667
1914-6-01;1914;6;15.32;4.193333
1914-7-01;1914;7;15.32;4.2
1914-8-01;1914;8;15.32;4.206667
1914-9-01;1914;9;15.32;4.213333
1914-10-01;1914;10;15.32;4.22
1914-11-01;1914;11;15.32;4.226667
1914-12-01;1914;12;15.32;4.233333
1915-1-01;1915;1;0.62;4.24
1915-2-01;1915;2;0.62;4.224167
1915-3-01;1915;3;0.62;4.208333
1915-4-01;1915;4;0.62;4.1925
1915-5-01;1915;5;0.62;4.176667
1915-6-01;1915;6;0.62;4.160833
1915-7-01;1915;7;0.62;4.145
1915-8-01;1915;8;0.62;4.129167
1915-9-01;1915;9;0.62;4.113333
1915-10-01;1915;10;0.62;4.0975
1915-11-01;1915;11;0.62;4.081667
1915-12-01;1915;12;0.62;4.065833
1916-1-01;1916;1;0.62;4.05
1916-2-01;1916;2;0.62;4.065
1916-3-01;1916;3;0.62;4.08
1916-4-01;1916;4;0.62;4.095
1916-5-01;1916;5;0.62;4.11
1916-6-01;1916;6;0.62;4.125
1916-7-01;1916;7;0.62;4.14
1916-8-01;1916;8;0.62;4.155
1916-9-01;1916;9;0.62;4.17
1916-10-01;1916;10;0.62;4.185
1916-11-01;1916;11;0.62;4.2
1916-12-01;1916;12;0.62;4.215
1917-1-01;1917;1;0.62;4.23
1917-2-01;1917;2;0.62;4.258333
1917-3-01;1917;3;0.62;4.286667
1917-4-01;1917;4;0.62;4.315
1917-5-01;1917;5;0.62;4.343333
1917-6-01;1917;6;0.62;4.371667
1917-7-01;1917;7;0.62;4.4
1917-8-01;1917;8;0.62;4.428333
1917-9-01;1917;9;0.62;4.456667
1917-10-01;1917;10;0.62;4.485
1917-11-01;1917;11;0.62;4.513333
1917-12-01;1917;12;0.62;4.541667
1918-1-01;1918;1;0.62;4.57
1918-2-01;1918;2;0.62;4.564167
1918-3-01;1918;3;0.62;4.558333
1918-4-01;1918;4;0.62;4.5525
1918-5-01;1918;5;0.62;4.546667
1918-6-01;1918;6;0.62;4.540833
1918-7-01;1918;7;0.62;4.535
1918-8-01;1918;8;0.62;4.529167
1918-9-01;1918;9;15.32;4.523333
1918-10-01;1918;10;15.32;4.5175
1918-11-01;1918;11;15.32;4.511667
1918-12-01;1918;12;15.32;4.505833
1919-1-01;1919;1;15.32;4.63
1919-2-01;1919;2;15.32;4.7
